pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,is_hit,is_home_run,is_walk,is_strikeout,is_stolen_base,at_bat,home_away
ST,2026-08-13,88.6,-1.89,5.7,"Crow-Armstrong, Pete",691718,676917,strikeout,swinging_strike,,,,,8.0,Pete Crow-Armstrong strikes out swinging.,R,L,R,WSH,CHC,S,2.0,,3,2,2026,1.02,-0.67,0.0020471081463763,1.9820575969002745,,,,0,7,Top,,,,,,,2.4141566954931415,-129.03771090411863,-1.3920071541895025,10.862013610922247,26.487985044020594,-39.54400910636882,3.202452428,1.616190945,,,,88.9,2408.0,6.4,822696,660688,694673,678391,691781,682928,695734,687605,686611,54.1,,0.0,0.0,1.0,0.0,0.0,,45,7,Sweeper,6,0,0,6,0,6,0,6,Infield shade,Standard,52.0,0.007,-0.346,80.7,8.0,0.755022444,,0.346,,6,-6,0.982,0.018,27,24,28,24,3,2,6.0,1.0,6.0,1,3.56,-1.02,1.02,30.1,26.608404973603463,-19.720000554216092,32.40394757318648,33.71900389090074,46.50162448832825,0,0,0,1,0,1,away
KC,2026-08-13,88.2,-1.52,6.17,"Crow-Armstrong, Pete",691718,676917,strikeout,called_strike,,,,,8.0,Pete Crow-Armstrong called out on strikes.,R,L,R,WSH,CHC,S,2.0,,2,2,2026,0.47,-0.69,0.0874066660583314,1.929612421043009,,,,0,4,Top,,,,,,,2.859518292420409,-128.60764832195196,-2.6311509822692383,4.821488212049522,22.72039701464624,-39.620334388235456,3.202452428,1.616190945,,,,88.9,2180.0,6.3,822696,660688,694673,678391,691781,682928,695734,687605,686611,54.2,,0.0,0.0,1.0,0.0,0.0,,19,7,Knuckle Curve,0,0,0,0,0,0,0,0,Infield shade,Standard,35.0,0.023,-0.232,,,,,0.232,,0,0,0.504,0.496,27,24,28,24,2,1,6.0,1.0,6.0,1,3.57,-0.47,0.47,40.1,,,,,,0,0,0,1,0,1,away
FF,2026-08-13,98.0,-1.72,6.07,"Crow-Armstrong, Pete",691718,676917,field_out,hit_into_play,,,,,8.0,Pete Crow-Armstrong flies out sharply to right fielder Dylan Crews.,R,L,R,WSH,CHC,X,9.0,fly_ball,0,0,2026,-0.5,1.14,0.199044427804433,1.78281145333059,,,,0,1,Top,175.39,115.23,,,,,6.290122327949988,-142.47585985280702,-8.580489285292526,-8.154525326738765,28.305401039948517,-14.98908964593124,3.202452428,1.616190945,242.0,101.0,59.0,98.6,2255.0,6.4,822696,660688,694673,678391,691781,682928,695734,687605,686611,54.14,0.023,0.028,0.0,1.0,0.0,0.0,3.0,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,216.0,0.022,-0.259,77.3,8.4,,0.039,0.259,101.0,0,0,0.5,0.5,27,24,28,24,1,0,6.0,1.0,6.0,1,1.22,0.5,-0.5,34.0,19.83053011982962,-19.07564902191678,38.63104269483187,29.252960849383477,42.838192370940355,0,0,0,0,0,1,away
FF,2026-08-13,98.6,-1.05,6.05,"Crow-Armstrong, Pete",691718,690925,strikeout,swinging_strike,,,,,11.0,Pete Crow-Armstrong strikes out swinging.,R,L,R,WSH,CHC,S,2.0,,2,2,2026,-0.23,1.46,-0.3270893823750777,4.004096142240747,,,,1,9,Top,,,,,,,2.4567759626868675,-143.57036402658343,-3.4148615838468945,-3.677991943720804,32.745769620577825,-11.362964602412744,3.202452428,1.616190945,,,,98.4,2409.0,6.1,822696,660688,694673,678391,691781,682928,695734,687605,686611,54.39,,0.0,0.0,1.0,0.0,0.0,,63,5,4-Seam Fastball,7,0,0,7,0,7,0,7,Infield shade,Standard,196.0,0.0,-0.235,38.1,5.2,3.22417536,,0.235,,7,-7,0.999,0.001,27,24,28,24,1,3,5.0,1.0,2.0,1,0.88,0.23,-0.23,50.5,-1.6072899045165605,39.219422955512535,30.627798048960393,35.85713836451083,11.213939963567274,0,0,0,1,0,1,away
FC,2026-08-14,89.0,0.77,6.46,"Crow-Armstrong, Pete",691718,669461,field_out,hit_into_play,,,,,1.0,Pete Crow-Armstrong pops out to third baseman César Prieto in foul territory.,R,L,L,CHC,STL,X,5.0,popup,1,1,2026,-0.4,0.61,-0.6393004438765232,3.2876165885053323,621438.0,,621020.0,0,6,Bot,105.19,202.36,,,,,-2.5674783906578234,-129.72221841430655,-2.922068422690334,-4.058748849592745,24.88433749148825,-24.869203835320626,3.202452428,1.616190945,57.0,90.0,76.0,89.5,2446.0,6.3,824643,671056,676475,802139,693409,691026,665877,701675,691023,54.16,0.006,0.006,0.0,1.0,0.0,0.0,3.0,38,3,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,165.0,-0.067,-0.204,73.0,6.9,,0.009,0.204,90.0,0,0,0.744,0.744,26,24,27,24,3,2,6.0,1.0,5.0,1,2.24,-0.4,-0.4,47.0,14.147615775190127,-1.4955435368319383,25.297953573308924,41.14833789377572,37.321832816158725,0,0,0,0,0,1,home
FF,2026-08-14,94.8,0.46,6.45,"Crow-Armstrong, Pete",691718,669461,field_out,hit_into_play,,,,,4.0,"Pete Crow-Armstrong grounds out, shortstop Masyn Winn to first baseman Alec Burleson.",R,L,L,CHC,STL,X,6.0,ground_ball,3,2,2026,0.37,1.36,-0.6303426152796232,2.192505342704738,,,,0,4,Bot,105.19,145.09,,,,,-3.6855485517509856,-137.93535244557063,-8.418862257938853,5.49794509108393,27.460270992838225,-13.1521208873074,3.202452428,1.616190945,19.0,102.4,-6.0,95.8,2251.0,6.6,824643,671056,676475,802139,693409,691026,665877,701675,691023,53.89,0.366,0.338,0.0,1.0,0.0,0.0,2.0,22,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,153.0,-0.033,-0.346,70.6,6.0,,0.388,0.346,102.4,0,0,0.566,0.566,26,24,27,24,2,1,6.0,1.0,5.0,1,1.15,0.37,0.37,48.5,-0.3963058302633621,23.74039261382611,34.36978949968321,40.349103103428746,22.490965261981767,0,0,0,0,0,1,home
CU,2026-08-14,81.8,-2.17,5.0,"Crow-Armstrong, Pete",691718,657265,field_out,hit_into_play,,,,,4.0,Pete Crow-Armstrong flies out to left fielder José Fermín.,R,L,R,CHC,STL,X,7.0,fly_ball,1,2,2026,1.09,-0.4,-0.6960992636902731,2.1355671856238185,,,,0,8,Bot,79.8,76.0,,,,,1.1435207912625267,-119.08752157315595,1.102612851778779,10.1682114786399,23.036071243863645,-36.39779427211825,3.202452428,1.616190945,325.0,94.8,38.0,82.6,2803.0,6.8,824643,671056,676475,802139,693409,691026,665877,701675,691023,53.7,0.066,0.118,0.0,1.0,0.0,0.0,3.0,56,4,Curveball,3,0,3,0,0,3,3,0,Strategic,Standard,65.0,-0.001,-0.186,72.6,7.4,,0.234,0.186,94.8,3,3,0.971,0.971,31,24,32,24,1,3,6.0,1.0,3.0,1,3.8,-1.09,1.09,21.7,22.002686565906338,-4.900460128049668,30.796731420624504,44.5866483587409,38.444248647406155,0,0,0,0,0,1,home
FF,2026-08-14,93.9,0.48,6.58,"Crow-Armstrong, Pete",691718,669461,field_out,hit_into_play,,,,,8.0,Pete Crow-Armstrong flies out to left fielder José Fermín.,R,L,L,CHC,STL,X,7.0,fly_ball,0,1,2026,0.46,1.56,-0.2279469837187984,1.835885460121015,,,,0,1,Bot,91.33,102.79,,,,,-2.8456893792147597,-136.45786526860118,-9.857713840466516,6.383307565208599,28.52374900885601,-10.677922643045717,3.202452428,1.616190945,255.0,97.1,51.0,94.4,2134.0,6.5,824643,671056,676475,802139,693409,691026,665877,701675,691023,53.97,0.006,0.005,0.0,1.0,0.0,0.0,3.0,4,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,152.0,-0.019,-0.217,80.7,7.8,,0.008,0.217,97.1,0,0,0.545,0.545,26,24,27,24,1,0,6.0,1.0,5.0,1,1.02,0.46,0.46,50.8,12.610660752499946,-8.554692257177003,37.70460100858352,36.355362162967,42.001459060354705,0,0,0,0,0,1,home
CH,2026-08-15,86.3,-2.3,5.76,"Crow-Armstrong, Pete",691718,700241,field_out,hit_into_play,,,,,13.0,"Pete Crow-Armstrong grounds out, second baseman JJ Wetherholt to first baseman Alec Burleson.",R,L,R,CHC,STL,X,4.0,ground_ball,1,0,2026,-0.84,0.35,-0.3188922098172398,1.143333668890372,,,,0,5,Bot,150.15,151.87,,,,,6.4123398757386205,-125.50429648042514,-5.244901774741945,-10.189428351943109,25.436430474821503,-27.591986623625097,3.202452428,1.616190945,5.0,70.5,-16.0,86.6,1515.0,6.5,824644,686780,676475,802139,691458,691026,695491,677592,691023,53.96,0.056,0.054,0.0,1.0,0.0,0.0,2.0,41,2,Changeup,3,4,3,4,4,3,3,4,Infield shade,Standard,232.0,-0.039,-0.303,75.5,8.8,,0.064,0.303,88.0,-1,-1,0.421,0.421,25,24,26,24,3,2,6.0,1.0,5.0,1,2.71,0.84,-0.84,32.3,23.152091816514407,-18.465189729168763,40.60578383051209,37.94915570183701,46.86928967528647,0,0,0,0,0,1,home
FC,2026-08-15,89.5,-2.3,5.76,"Crow-Armstrong, Pete",691718,700241,field_out,hit_into_play,,,,,2.0,Pete Crow-Armstrong pops out to shortstop Masyn Winn.,R,L,R,CHC,STL,X,6.0,popup,1,1,2026,-0.26,0.46,0.2002100392706837,3.2159801496455995,,,665804.0,2,2,Bot,121.09,146.45,,,,,6.679408212062763,-130.14395076446326,-1.0563841154662623,-4.3790794416598535,27.685979211723616,-26.976663945496345,3.202452428,1.616190945,145.0,71.0,62.0,89.8,2334.0,6.6,824644,686780,676475,802139,691458,691026,695491,677592,691023,53.94,0.001,0.0,0.0,1.0,0.0,0.0,3.0,19,3,Cutter,3,3,3,3,3,3,3,3,Infield shade,Standard,212.0,-0.023,-0.262,75.1,6.7,,0.001,0.262,88.0,0,0,0.523,0.523,25,24,26,24,2,1,6.0,1.0,5.0,1,2.4,0.26,-0.26,31.5,13.390598320361008,2.7436433673781115,27.079055860001116,31.628879955371737,31.63295484203227,0,0,0,0,0,1,home
ST,2026-08-15,79.9,3.36,4.85,"Crow-Armstrong, Pete",691718,677865,field_out,hit_into_play,,,,,7.0,Pete Crow-Armstrong flies out to center fielder Everson Pereira.,R,L,L,CHC,STL,X,8.0,fly_ball,2,2,2026,-1.45,-0.28,-0.6749679172873775,1.6542688758364643,,,,2,7,Bot,125.59,82.04,,,,,-6.034536610666382,-116.27670007859916,0.4434474621425168,-12.012369713009964,21.59237380059966,-35.01509273128435,3.202452428,1.616190945,291.0,85.9,37.0,80.5,2517.0,6.6,824644,686780,676475,802139,691458,691026,695491,677592,691023,53.85,0.017,0.023,0.0,1.0,0.0,0.0,3.0,59,6,Sweeper,3,7,3,7,7,3,3,7,Infield shade,Strategic,301.0,-0.005,-0.221,71.1,7.6,,0.034,0.221,88.0,-4,-4,0.041,0.041,29,24,29,24,1,3,3.0,1.0,2.0,1,3.85,-1.45,-1.45,30.0,9.419835340245507,-10.426169674523178,34.7039457226723,39.4994597458401,43.106740243500965,0,0,0,0,0,1,home
CH,2026-08-15,88.6,-2.23,5.79,"Crow-Armstrong, Pete",691718,700241,field_out,hit_into_play,,,,,7.0,Pete Crow-Armstrong flies out to center fielder Everson Pereira.,R,L,R,CHC,STL,X,8.0,fly_ball,2,2,2026,-1.15,-0.32,-0.5783299943354172,1.9138386353028385,,,,0,1,Bot,98.45,52.26,,,,,6.487053595760963,-128.91227196500677,-2.4812794901028834,-14.238841169961525,28.108566532991695,-35.389302337045734,3.202452428,1.616190945,369.0,96.5,27.0,89.1,1719.0,6.7,824644,686780,676475,802139,691458,691026,695491,677592,691023,53.8,0.28,0.451,0.0,1.0,0.0,0.0,5.0,7,5,Changeup,0,3,0,3,3,0,0,3,Infield shade,Standard,239.0,-0.018,-0.232,76.4,7.3,,0.793,0.232,96.5,-3,-3,0.264,0.264,25,24,26,24,1,0,6.0,1.0,5.0,1,3.23,1.15,-1.15,34.2,17.598862197844962,4.567804970572103,33.873756242277786,40.78223943200605,33.99275014416689,0,0,0,0,0,1,home
FF,2026-08-16,95.1,-0.39,6.2,"Crow-Armstrong, Pete",691718,690928,strikeout,called_strike,,,,,1.0,"Pete Crow-Armstrong challenged (pitch result), call on the field was confirmed: Pete Crow-Armstrong called out on strikes.",R,L,R,CHC,STL,S,2.0,,2,2,2026,0.37,0.93,-0.4953172646707739,3.135456055307068,,624424.0,665804.0,1,5,Bot,,,,,,,-1.1056088963270216,-138.51588834599735,-4.363172118533314,5.028306310968586,28.122196286131175,-19.37734890413158,3.202452428,1.616190945,,,,95.4,2493.0,6.2,824642,699625,676475,802139,691458,691026,695491,701675,691023,54.32,,0.0,0.0,1.0,0.0,0.0,,45,7,4-Seam Fastball,2,9,2,9,9,2,2,9,Infield shade,Strategic,183.0,-0.012,-0.223,,,,,0.223,,-7,-7,0.037,0.037,26,24,27,24,3,2,6.0,1.0,5.0,1,1.56,-0.37,0.37,52.0,,,,,,0,0,0,1,0,1,home
FF,2026-08-16,94.0,-0.5,6.16,"Crow-Armstrong, Pete",691718,690928,home_run,hit_into_play,,,,,8.0,Pete Crow-Armstrong homers (28) on a fly ball to right center field. James Triantos scores.,R,L,R,CHC,STL,X,,fly_ball,0,0,2026,-0.03,0.96,0.2461561638402577,1.6021597099432103,,,701649.0,2,3,Bot,204.95,53.32,,,,,1.964658329467683,-136.86503244292751,-8.04988395092246,-0.7353289494502497,27.166582500630454,-18.60940207536773,3.202452428,1.616190945,408.0,110.3,22.0,94.4,2507.0,6.3,824642,699625,676475,802139,691458,691026,695491,701675,691023,54.25,0.954,1.787,2.0,1.0,0.0,3.0,6.0,24,1,4-Seam Fastball,0,3,0,3,3,2,2,3,Infield shade,Strategic,185.0,0.182,2.221,78.5,7.9,,3.411,-2.221,110.3,-3,-3,0.208,0.208,26,24,27,24,2,1,6.0,1.0,5.0,1,1.6,0.03,-0.03,50.0,12.09117759357524,-10.455133506851997,40.12051884325839,30.604434202027925,37.02010917242879,1,1,0,0,0,1,home
CH,2026-08-16,81.7,-1.45,5.17,"Crow-Armstrong, Pete",691718,703725,field_out,hit_into_play,,,,,13.0,"Pete Crow-Armstrong grounds out, second baseman JJ Wetherholt to first baseman Alec Burleson.",R,L,R,CHC,STL,X,4.0,ground_ball,2,1,2026,-1.03,-0.51,-0.9387565198231124,1.8766001850554008,,,,2,7,Bot,161.15,157.6,,,,,3.204639835546352,-118.9750110705461,0.3876902566222164,-10.42091841028959,23.19118335759896,-37.26480382449771,3.202452428,1.616190945,75.0,81.9,5.0,82.6,1570.0,6.9,824642,699625,676475,802139,691458,691026,695491,701675,691023,53.6,0.395,0.359,0.0,1.0,0.0,0.0,2.0,63,4,Changeup,2,9,2,9,9,2,2,9,Infield shade,Strategic,286.0,-0.001,-0.301,76.0,7.9,,0.431,0.301,88.0,-7,-7,0.005,0.005,24,24,25,24,1,3,4.0,1.0,1.0,1,3.92,1.03,-1.03,21.5,21.684720305688195,-6.802361176616028,34.49969046858321,45.39270014958066,43.281353891880954,0,0,0,0,0,1,home
SI,2026-08-16,91.8,2.57,5.49,"Crow-Armstrong, Pete",691718,657571,strikeout,called_strike,,,,,8.0,Pete Crow-Armstrong called out on strikes.,R,L,L,CHC,STL,S,2.0,,1,2,2026,1.01,0.9,-0.094927375040851,1.7487762624366965,,,,1,9,Bot,,,,,,,-8.86499037897895,-133.288213818689,-5.337890918904341,13.996153732265393,29.314166458780896,-20.48112529799395,3.202452428,1.616190945,,,,91.6,2188.0,6.4,824642,699625,676475,802139,691458,691026,677592,701675,691023,54.14,,0.0,0.0,1.0,0.0,0.0,,82,7,Sinker,4,11,4,11,11,4,4,11,Infield shade,Standard,141.0,0.0,-0.183,,,,,0.183,,-7,-7,0.001,0.001,29,24,30,24,1,4,5.0,1.0,5.0,1,1.82,1.01,1.01,36.4,,,,,,0,0,0,1,0,1,home
FS,2026-08-16,89.0,-0.9,5.98,"Crow-Armstrong, Pete",691718,690928,strikeout,swinging_strike,,,,,13.0,Pete Crow-Armstrong strikes out swinging.,R,L,R,CHC,STL,S,2.0,,1,2,2026,-1.09,0.57,-0.0309642719890534,0.924292128742292,,,,0,1,Bot,,,,,,,4.418304373345786,-129.36334130539166,-7.300987879817045,-13.204028768670362,26.646476590292444,-24.496625426099165,3.202452428,1.616190945,,,,88.9,2282.0,6.3,824642,699625,676475,802139,691458,691026,695491,701675,691023,54.23,,0.0,0.0,1.0,0.0,0.0,,6,4,Split-Finger,0,2,0,2,2,0,0,2,Infield shade,Strategic,226.0,-0.016,-0.186,75.0,8.4,1.732932312,,0.186,,-2,-2,0.345,0.345,26,24,27,24,1,0,6.0,1.0,5.0,1,2.32,1.09,-1.09,41.5,25.79710718327009,-22.342198721140388,39.19222275878836,35.14719731231268,49.42657928172608,0,0,0,1,0,1,home
SI,2026-08-17,96.5,-1.91,5.0,"Crow-Armstrong, Pete",691718,622491,strikeout,called_strike,,,,,3.0,Pete Crow-Armstrong called out on strikes.,R,L,R,CHC,CWS,S,2.0,,2,2,2026,-1.44,0.04,0.6329050642299492,2.867811849342897,,,624424.0,2,4,Bot,,,,,,,9.880832692144493,-140.19559367915633,-0.0165435744057313,-21.28554749215467,31.982259285204115,-31.898895829744095,3.202452428,1.616190945,,,,95.3,2091.0,5.7,824641,668670,808959,805367,678246,682668,803011,686668,695731,54.77,,0.0,0.0,1.0,0.0,0.0,,35,5,Sinker,2,3,2,3,3,2,2,3,Infield shade,Standard,248.0,-0.026,-0.245,,,,,0.245,,-1,-1,0.388,0.388,33,24,34,24,3,2,5.0,1.0,5.0,1,2.42,1.44,-1.44,14.4,,,,,,0,0,0,1,0,1,home
CH,2026-08-17,88.2,-2.39,4.79,"Crow-Armstrong, Pete",691718,622491,single,hit_into_play,,,,,13.0,Pete Crow-Armstrong singles on a line drive to right fielder Braden Montgomery.,R,L,R,CHC,CWS,X,9.0,line_drive,0,0,2026,-1.42,-0.1,-0.4483201106934318,1.2318677106737477,,,,2,2,Bot,198.89,113.23,,,,,7.530886774786579,-128.3338903323671,-2.1396198736168652,-17.18797421457706,25.547011490838653,-33.00849023657577,3.202452428,1.616190945,251.0,76.7,26.0,87.2,2002.0,5.6,824641,668670,808959,805367,678246,682668,803011,686668,695731,54.92,0.54,0.513,0.9,1.0,1.0,0.0,4.0,16,1,Changeup,2,0,2,0,0,2,2,0,Infield shade,Standard,266.0,0.008,0.331,73.5,8.6,,0.632,-0.331,88.0,2,2,0.72,0.72,33,24,34,24,2,1,5.0,1.0,5.0,1,3.02,1.42,-1.42,7.9,22.37153966227397,-15.153057289487316,35.78400106885328,40.95888137613419,45.65801785463216,1,0,0,0,0,1,home
CH,2026-08-17,81.5,-2.44,6.11,"Crow-Armstrong, Pete",691718,670950,double,hit_into_play,,,,,13.0,Pete Crow-Armstrong doubles (25) on a sharp line drive to left fielder Sam Antonacci.,R,L,R,CHC,CWS,X,7.0,line_drive,2,2,2026,-1.04,-0.31,-1.2707430110641724,2.1903414588058685,,,,2,8,Bot,93.13,84.03,,,,,4.653771533159144,-118.63212046126228,-1.4375188676098591,-10.735094246996102,21.013831858074607,-35.02408659444915,3.202452428,1.616190945,216.0,100.2,12.0,82.1,2684.0,6.5,824641,668670,808959,805367,678246,682668,803011,671976,695731,54.01,0.943,0.916,1.25,1.0,1.0,1.0,4.0,72,5,Changeup,4,5,4,5,5,4,4,5,Infield shade,Standard,262.0,0.075,0.593,70.4,6.7,,1.168,-0.593,100.2,-1,-1,0.192,0.192,33,24,33,24,1,4,4.0,1.0,1.0,1,3.71,1.04,-1.04,47.7,13.823484425941878,21.115552826341972,26.748480761307988,48.88519733505269,30.20265456463141,1,0,0,0,0,1,home
SI,2026-08-17,92.2,2.41,5.75,"Crow-Armstrong, Pete",691718,805326,walk,ball,,,,,14.0,Pete Crow-Armstrong walks. Carson Kelly to 2nd.,R,L,L,CHC,CWS,B,,,3,0,2026,1.39,0.71,0.701582117691681,1.47138818472195,,,608348.0,1,6,Bot,,,,,,,-7.3599999679929216,-133.90135084345732,-6.334378828406091,18.278742903747847,29.91293771014456,-22.393384787334128,3.202452428,1.616190945,,,,92.2,2417.0,6.5,824641,668670,808959,805367,678246,682668,803011,686668,695731,54.04,,0.698334,0.7,1.0,0.0,0.0,,52,4,Sinker,4,3,4,3,3,4,4,3,Infield shade,Standard,147.0,0.013,0.112,,,,,-0.112,,1,1,0.761,0.761,25,24,26,24,1,3,17.0,1.0,5.0,1,1.99,1.39,1.39,40.7,,,,,,0,0,1,0,0,0,home
FF,2026-08-17,94.9,-2.47,5.15,"Crow-Armstrong, Pete",691718,622491,home_run,hit_into_play,,,,,9.0,Pete Crow-Armstrong homers (29) on a fly ball to right field.,R,L,R,CHC,CWS,X,,fly_ball,0,0,2026,-1.03,1.02,0.6394407592813285,1.895989319368422,,,,0,1,Bot,233.82,90.37,,,,,10.192764832686992,-137.8134824208743,-4.853622832020059,-15.446131446588174,31.260015234344777,-18.264106934040843,3.202452428,1.616190945,376.0,101.2,28.0,93.3,2371.0,5.5,824641,668670,808959,805367,678246,682668,803011,686668,695731,54.99,0.603,1.151,2.0,1.0,0.0,3.0,6.0,4,1,4-Seam Fastball,0,0,0,0,0,1,1,0,Standard,Standard,235.0,0.097,1.114,79.4,7.8,,2.194,-1.114,101.2,0,0,0.548,0.548,33,24,34,24,1,0,5.0,1.0,5.0,1,1.53,1.03,-1.03,17.4,16.741932983367338,-12.884829697357826,40.97801076701019,27.69506629640512,39.30154153907982,1,1,0,0,0,1,home
SL,2026-08-17,81.9,3.34,5.35,"Crow-Armstrong, Pete",691718,696146,home_run,hit_into_play,,,,,4.0,Pete Crow-Armstrong homers (30) on a fly ball to right field. Carson Kelly scores.,R,L,L,CHC,CWS,X,,fly_ball,2,1,2026,-0.44,-0.14,-0.3771515983951097,2.4010768461944663,,608348.0,,0,10,Bot,225.4,74.77,,,,,-7.505002574605233,-119.05875403256093,0.398785895209953,-2.7638590494464985,22.72147245899636,-33.79045468292899,3.202452428,1.616190945,391.0,98.7,30.0,82.8,2458.0,6.9,824641,668670,808959,805367,678246,682668,803011,671976,695731,53.57,0.437,0.828,2.0,1.0,0.0,3.0,6.0,89,4,Slider,5,5,5,5,5,7,7,5,Standard,Standard,289.0,0.194,0.991,78.7,7.9,,1.574,-0.991,98.7,0,0,0.806,0.806,22,24,23,24,1,5,1.0,1.0,3.0,1,3.54,-0.44,-0.44,26.8,15.06202846980638,-17.550717603141795,29.756950385677364,36.45016976121619,46.86292906272448,1,1,0,0,0,1,home
FC,2026-08-18,92.5,-1.25,5.79,"Crow-Armstrong, Pete",691718,607200,field_out,hit_into_play,,,,,3.0,Pete Crow-Armstrong lines out to first baseman Munetaka Murakami.,R,L,R,CHC,CWS,X,3.0,line_drive,0,1,2026,0.1,0.69,0.8220086257969593,3.049098403688926,,,,1,5,Bot,157.38,165.36,,,,,5.0375323437975075,-134.73453734404308,-2.564712383589151,0.1272602780415755,28.593612214930697,-23.410480881544025,3.202452428,1.616190945,131.0,59.0,18.0,93.2,2250.0,6.6,824639,691011,808959,805367,678246,695657,803011,671976,695731,53.91,0.217,0.195,0.0,1.0,0.0,0.0,1.0,41,2,Cutter,2,3,2,3,3,2,2,3,Infield shade,Standard,212.0,-0.021,-0.221,77.8,6.7,,0.237,0.221,88.0,-1,-1,0.378,0.378,33,24,33,24,2,2,5.0,1.0,5.0,1,1.96,-0.1,0.1,36.1,13.983016040686232,-3.718095422580122,26.0106349818156,25.46654919056286,34.14473640640706,0,0,0,0,0,1,home
FC,2026-08-18,92.6,-1.23,5.93,"Crow-Armstrong, Pete",691718,607200,walk,ball,,,,,11.0,Pete Crow-Armstrong walks. Ian Happ to 2nd.,R,L,R,CHC,CWS,B,,,3,2,2026,0.25,0.38,-0.277693541979823,4.604579959833319,699393.0,,664023.0,2,2,Bot,,,,,,,1.8680286857571775,-134.88777568758115,1.7251848858107883,2.6610487886032637,28.456822087382857,-28.12513991158242,3.202452428,1.616190945,,,,93.4,2113.0,6.6,824639,691011,808959,805367,678246,695657,803011,671976,695731,53.89,,0.698334,0.7,1.0,0.0,0.0,,20,9,Cutter,2,1,2,1,1,2,2,1,Standard,Standard,186.0,0.018,0.175,,,,,-0.175,,1,1,0.659,0.659,33,24,33,24,1,1,5.0,1.0,5.0,1,2.27,-0.25,0.25,35.7,,,,,,0,0,1,0,0,0,home
,2026-08-18,,,,"Crow-Armstrong, Pete",691718,670950,intent_walk,automatic_ball,,,,,,Trevor Richards intentionally walks Pete Crow-Armstrong.,R,L,R,CHC,CWS,B,,,3,0,2026,,,,,,608348.0,,1,9,Bot,,,,,,,,,,,,,,,,,,,,,824639,668670,808959,805367,678246,695657,803011,671976,695731,,,,0.4,,0.0,0.0,,75,4,,3,3,3,3,3,3,3,3,,,,0.003,,,,,,,,0,0,0.707,0.707,33,24,33,24,1,4,1.0,1.0,2.0,1,,,,,,,,,,0,0,0,0,0,1,home
FF,2026-08-18,97.8,-0.44,6.01,"Crow-Armstrong, Pete",691718,691799,strikeout,swinging_strike,,,,,11.0,Pete Crow-Armstrong strikes out swinging.,R,L,R,CHC,CWS,S,2.0,,2,2,2026,-0.06,1.2,-0.0549583467146385,3.801892482968077,,682634.0,624424.0,0,7,Bot,,,,,,,1.2012087573179726,-142.56246367667796,-3.2091495278352866,-1.1270913052612477,29.62210772134186,-15.255336363762645,3.202452428,1.616190945,,,,99.6,2176.0,7.0,824639,691011,808959,805367,678246,695657,803011,671976,695731,53.53,,0.0,0.0,1.0,0.0,0.0,,58,6,4-Seam Fastball,2,3,2,3,3,2,2,3,Standard,Standard,188.0,-0.087,-0.247,71.4,6.0,2.932357488,,0.247,,-1,-1,0.534,0.534,24,24,24,24,1,3,3.0,1.0,1.0,1,1.16,0.06,-0.06,63.4,8.112205757220336,18.505107010379465,22.22214792658796,37.29573208911859,26.158040943502822,0,0,0,1,0,1,home
